bookID,title,authors,average_rating,isbn,language_code,ratings_count,price
5481,Brave New World Revisited,Aldous Huxley,3.94,60898526,eng,12449,575
5485,Brave New World,Aldous Huxley,3.98,60850523,eng,12332,576
5486,Andrew Carnegie,David Nasaw,3.97,1594201048,eng,2325,577
5488,The Cairo Trilogy: Palace Walk / Palace of Desire / Sugar Street (The Cairo Trilogy #1-3),Naguib Mahfouz,4.46,375413316,eng,3194,578
5489,Palace Walk,Naguib Mahfouz-William M. Hutchins-Olive E. Kenny-Naguib Mahfouz,4.15,552995800,eng,261,579
5490,Children of the Alley,Naguib Mahfouz-Peter Theroux,4.1,385264739,eng,1124,580
5492,Sugar Street,Naguib Mahfouz-Naguib Mahfouz,4.23,552995827,eng,2250,581
5495,Palace of Desire,Naguib Mahfouz,4.21,552995819,eng,2742,582
5497,Akhenaten: Dweller in Truth,Naguib Mahfouz-Tagreid Abu-Hassabo,3.81,385499094,eng,1239,583
5498,Adrift on the Nile,Naguib Mahfouz-Frances Liardet,3.82,385423330,eng,386,584
5499,Midaq Alley,Naguib Mahfouz-Trevor Le Gassick,3.84,385264763,eng,4623,585
5500,Arabian Nights and Days,Naguib Mahfouz-Denys Johnson-Davies,4.11,385469012,eng,2451,586
5502,The Harafish,Naguib Mahfouz-Catherine Cobham-Naguib Mahfouz,4.35,385423357,eng,567,587
5503,The Day the Leader Was Killed,Naguib Mahfouz-Surgana-Naguib Mahfouz,3.64,385499221,eng,783,588
5509,Anne Frank Remembered: The Story of the Woman Who Helped to Hide the Frank Family,Miep Gies-Alison Leslie Gold,4.28,671662341,eng,52443,589
5511,The Diary of Anne Frank: The Revised Critical Edition,Anne Frank-Gerrold van der Stroom-David Barnouw-Netherlands Institute For War Documentation-Arnold J. Pomerans-B.M. Mooyart-Doubleday-Susan Massotty,4.13,385508476,eng,363,590
5513,The Diary of Anne Frank,Frances Goodrich-Albert Hackett-Wendy Kesselman,4.04,082221718X,eng,1291,591
5514,Anne Frank: Life in Hiding,Johanna Hurwitz-Vera Rosenberry,3.99,380732548,eng,143,592
5518,Cliffs Notes on Hansberry's A Raisin in the Sun,Rosetta James,3.9,822011085,en-GB,10,593
5526,Dear John,Nicholas Sparks,4.03,446528056,eng,485405,594
5527,All the King's Men,Robert Penn Warren,4.09,156004801,eng,45975,595
5528,Cliffs notes on Warren's All the King's Men,L. David Allen,3.4,822001462,eng,3,596
5530,All the King's Men: Three Stage Versions,Robert Penn Warren-James A. Perkins-James A. Grimshaw,4,820320978,eng,3,597
5534,Men's Health: Book of Muscle - The World's Most Complete Guide to Building Your Body,Ian King-Lou Schuler-Frederick Deluvier,3.99,1579547699,en-US,250,598
5544,Surely You're Joking  Mr. Feynman!: Adventures of a Curious Character,Richard Feynman,4.28,393316041,eng,105685,599
5545,The Feynman Lectures on Physics  3 Vols,Richard Feynman-Robert B. Leighton-Matthew L. Sands,4.6,201500647,en-US,76,600
5546,The Feynman Lectures on Physics,Richard Feynman-Robert B. Leighton-Matthew L. Sands,4.6,805390456,eng,6120,601
5548,What Do You Care What Other People Think?,Richard Feynman,4.27,393320928,eng,15646,602
5550,Perfectly Reasonable Deviations from the Beaten Track: Letters of Richard P. Feynman,Richard Feynman-Michelle Feynman,4.24,738206369,en-US,1786,603
5552,QED: The Strange Theory of Light and Matter,Richard Feynman,4.24,691024170,eng,12904,604
5553,Six Easy Pieces: Essentials of Physics By Its Most Brilliant Teacher,Richard Feynman,4.2,465023924,eng,14451,605
5554,Kiffe Kiffe Demain (French Edition),Faïza Guène,3.38,785990232,fre,17,606
5558,iWoz,Steve Wozniak-Gina Smith,3.86,393061434,en-GB,3523,607
5559,Jack: Straight from the Gut,Jack Welch-John A. Byrne-Mike Barnicle,3.81,5559608475,eng,12114,608
5571,Cradle to Cradle: Remaking the Way We Make Things,William McDonough-Michael Braungart,4.11,865475873,eng,8540,609
5575,Cradle and All,James Patterson,3.86,446609404,eng,27261,610
5585,The Creation of the American Republic  1776-1787,Gordon S. Wood,4.12,807847232,eng,1722,611
5587,Power  Faith  and Fantasy: America in the Middle East 1776 to the Present,Michael B. Oren,3.98,393058263,eng,1464,612
5592,From Counterculture to Cyberculture: Stewart Brand  the Whole Earth Network  and the Rise of Digital Utopianism,Fred Turner,3.96,226817415,eng,323,613
5595,Problems of the Self: Philosophical Papers 1956 1972,Bernard Williams,4.02,521290600,en-US,52,614
5598,Moral Luck: Philosophical Papers 1973-1980,Bernard Williams,4.1,521286913,eng,110,615
5599,Ethics and the Limits of Philosophy,Bernard Williams,4.05,067426858X,en-US,520,616
5606,On Rhetoric and Language: Four Key Dialogues,Jean Nienkamp,4.2,1880393336,eng,10,617
5625,I Shouldn't Even Be Doing This!: And Other Things That Strike Me as Funny,Bob Newhart,3.74,1401302467,eng,2184,618
5635,The Norton Anthology of Modern and Contemporary Poetry,Jahan Ramazani-Richard Ellmann-Robert O'Clair,4.23,039332429X,eng,279,619
5653,The Elephant War,Gillian Avery,3.68,1903252040,eng,17,620
5656,A Likely Lad,Gillian Avery,4.08,370307127,eng,12,621
5659,The Wind in the Willows,Kenneth Grahame-Gillian Avery,3.99,143039091,eng,142146,622
5660,The Everyman Anthology of Poetry for Children,Gillian Avery-Everyman's Library-Thomas Benwick,4.17,679436340,eng,23,623
5661,Holiday Romance and Other Writings for Children,Charles Dickens,3.34,460876015,eng,8,624
5665,Ideas Have Consequences,Richard M. Weaver,4.18,226876802,eng,924,625
5678,Manliness,Harvey Mansfield,3.37,300106645,eng,165,626
5681,The Von Hoffmann Bros.' Big Damn Book Of Sheer Manliness,Todd Von Hoffmann-Brant Von Hoffman-Colby Allerton,4.21,1575440849,eng,12,627
5685,Anna Karenina,Leo Tolstoy-Richard Pevear-Larissa Volokhonsky,4.04,142000272,en-US,2377,628
5687,The Idiot,Fyodor Dostoyevsky-Richard Pevear-Larissa Volokhonsky,4.19,186207593X,eng,75,629
5691,The Brothers Karamazov,Fyodor Dostoyevsky-Richard Pevear-Larissa Volokhonsky,4.32,99922800,eng,407,630
5693,Selected Stories of Anton Chekhov,Anton Chekhov-Richard Pevear-Larissa Volokhonsky,4.35,553381008,eng,26267,631
5694,Mother Maria Skobtsova: Essential Writings,Maria Skobtsova-Richard Pevear,4.31,1570754365,eng,59,632
5696,What is Art?,Leo Tolstoy-Richard Pevear-Larissa Volokhonsky,3.7,140446427,eng,120,633
5697,The Complete Short Novels,Anton Chekhov-Richard Pevear-Larissa Volokhonsky,4.47,140003292X,eng,10275,634
5698,The Double and The Gambler,Fyodor Dostoyevsky-Richard Pevear-Larissa Volokhonsky,4.15,375719016,eng,2381,635
5700,The Adolescent,Fyodor Dostoyevsky-Richard Pevear-Larissa Volokhonsky,3.94,375719008,eng,3403,636
5712,If I Die in a Combat Zone,Tim O'Brien,3.95,7162995,eng,11,637
5713,If I Die In A Combat Zone,Tim O'Brien,3.95,586087990,eng,48,638
5720,Rainbow Six (Jack Ryan Universe  #10),Tom Clancy,4.08,425170349,eng,38753,639
5728,Child of War  Woman of Peace,Le Ly Hayslip-James Hayslip-Jenny Wurts,3.76,385471475,eng,176,640
5729,When Heaven and Earth Changed Places: A Vietnamese Woman's Journey from War to Peace,Le Ly Hayslip-Jay Wurts,4.11,452271681,eng,2489,641
5732,When Heaven and Earth Changed Places: A Vietnamese Woman's Journey from War to Peace,Le Ly Hayslip-Jay Wurts,4.11,452264170,eng,45,642
5735,Philip Vera Cruz: A Personal History of Filipino Immigrants and the Farmworkers Movement  Third Edition,Craig Scharlin-Lilia V. Villanueva,3.87,295979844,en-US,45,643
5736,Coming of Age in Mississippi: The Classic Autobiography of a Young Black Girl in the Rural South,Anne Moody,4.13,385337817,eng,6824,644
5738,I'm Too Young To Be Seventy,Judith Viorst-Laura Gibson,3.94,743267745,en-US,188,645
5742,The Seventy Wonders of the Ancient World: The Great Monuments and How They Were Built,Christopher Scarre,4.02,500050961,eng,31,646
5743,Seventy-Seven Clocks (Bryant & May #3),Christopher Fowler,3.89,553587153,eng,2018,647
5752,The Blank Slate: The Modern Denial of Human Nature,Steven Pinker,4.08,142003344,eng,17851,648
5753,Words and Rules: The Ingredients of Language,Steven Pinker,3.91,753810255,eng,1248,649
5754,How the Mind Works,Steven Pinker,3.97,140244913,eng,225,650
5755,The Language Instinct: How the Mind Creates Language,Steven Pinker,4.05,60958332,eng,14293,651
5756,Learnability and Cognition: The Acquisition of Argument Structure,Steven Pinker-Jacques A. Mehler,3.7,262660733,eng,49,652
5759,Fight Club,Chuck Palahniuk,4.2,393327345,eng,384407,653
5766,BSD Hacks,Lavigne,3.79,596006799,en-US,40,654
5770,The Design and Implementation of the 4.3BSD UNIX Operating System,Samuel J. Leffler-Marshall Kirk McKusick-Michael J. Karels,4.26,201061961,eng,27,655
5776,Choke,Stuart Woods,3.83,61094226,eng,2218,656
5777,Choke Point: A Brinker Mystery (Brinker P.I.),James C. Mitchell,3.24,312315325,eng,3,657
5787,The Aleph and Other Stories,Jorge Luis Borges-Andrew Hurley,4.38,142437883,eng,19310,658
5794,El Aleph,Jorge Luis Borges,4.38,9500425998,spa,145,659
5797,Vanity Fair,William Makepeace Thackeray-John Carey,3.78,141439831,eng,100384,660
5799,Vanity Fair,William Makepeace Thackeray-Nicholas Dames,3.78,1593080719,eng,530,661
5800,Vanity Fair,William Makepeace Thackeray,3.78,140620850,eng,290,662
5805,V for Vendetta,Alan Moore-David   Lloyd,4.25,1401207928,eng,225590,663
5807,Official Nintendo Power FINAL FANTASY V ADVANCE Player's Guide,Nintendo Power,4.25,1598120174,eng,16,664
5809,V.,Thomas Pynchon-Carlos Martín Ramírez,3.96,2020418770,fre,14684,665
5810,Girl in the Shadows (Shadows  #2),V.C. Andrews,3.81,1416500529,en-US,5,666
5812,V for Vendetta,Steve Moore-Andy Wachowski-Lana Wachowski-Alan Moore,4.15,1416516999,en-US,2906,667
5813,Heaven (Casteel  #1),V.C. Andrews,4.03,671010050,eng,13,668
5814,Slow Learner: Early Stories,Thomas Pynchon,3.5,99532514,eng,3079,669
5816,A Gravity's Rainbow Companion: Sources and Contexts for Pynchon's Novel,Steven Weisenburger,4.01,820328073,eng,149,670
5821,Casino Royale,Ian Fleming,3.74,141187581,eng,350,671
5824,Casino Royale,Anthony Hern-Ian Fleming-Henry Gammidge-John McLusky,3.68,1840238437,eng,106,672
5826,Bel Canto,Ann Patchett,3.93,60838728,eng,211515,673
5835,Guerilla Film Makers Movie Blueprint,Chris          Jones-Jonathan Newman-Cara Williams,4.2,826414532,eng,50,674
5838,Mini-Manual of the Urban Guerrilla,Carlos Marighella,3.31,1894925025,en-US,111,675
5843,The Career Programmer: Guerilla Tactics for an Imperfect World (Expert's Voice),Christopher   Duncan,3.13,1590596242,en-US,36,676
5845,A Bend in the River,V.S. Naipaul,3.77,330487140,eng,12714,677
5848,The Middle Passage,V.S. Naipaul,3.59,375708340,en-US,429,678
5849,A House for Mr Biswas,V.S. Naipaul,3.82,330487191,eng,14782,679
5851,Magic Seeds,V.S. Naipaul,3.12,375707271,eng,682,680
5852,The Mimic Men,V.S. Naipaul,3.39,330487108,eng,809,681
5853,Half a Life,V.S. Naipaul,3.24,037570728X,eng,2945,682
5855,North of South: An African Journey,Shiva Naipaul,3.93,140188266,eng,264,683
5857,The Enigma of Arrival: A Novel in Five Sections,V.S. Naipaul,3.69,330487159,eng,994,684
5863,V.S. Naipaul,Bruce Alvin King,2,1403904561,eng,0,685
5872,Regeneration (Regeneration  #1),Pat Barker,4.03,140236236,en-GB,19320,686
5874,Regeneration Through Violence: The Mythology of the American Frontier  1600–1860,Richard Slotkin,4.28,806132299,eng,157,687
5875,Regeneration (Species Imperative  #3),Julie E. Czerneda,4.13,756403456,en-US,53,688
5877,The Regeneration Trilogy (Regeneration  #1-3),Pat Barker,4.39,670869295,eng,1509,689
5878,The Ghost Road,Pat Barker,4.11,140236287,eng,236,690
5880,The Sparrow (The Sparrow  #1),Mary Doria Russell,4.17,552997773,eng,601,691
5881,The Age of Bronze (Pirates of the Caribbean: Jack Sparrow  #5),Rob Kidd-Walt Disney Company,4.05,1423101685,eng,532,692
5882,The Sword of Cortés (Pirates of the Caribbean: Jack Sparrow  #4),Rob Kidd-Jean-Paul Orpinas-Walt Disney Company,3.97,1423100611,en-US,630,693
5883,The Pirate Chase (Pirates of the Caribbean: Jack Sparrow  #3),Rob Kidd-Walt Disney Company,3.89,1423100204,eng,713,694
5885,The Siren Song (Pirates of the Caribbean: Jack Sparrow  #2),Rob Kidd-Jean-Paul Orpinas,3.86,1423100190,eng,832,695
5886,The Coming Storm (Pirates of the Caribbean: Jack Sparrow  #1),Rob Kidd-Jean-Paul Orpinas,3.83,1423100182,en-US,1364,696
5890,The Woman in White,Wilkie Collins-Matthew Sweet,3.99,141439610,eng,104614,697
5891,The Woman in White,Wilkie Collins,3.99,486440966,eng,131,698
5893,The Woman in White,Wilkie Collins-Maria K. Bachman-Don Richard Cox,3.99,1551116448,eng,118,699
5896,The Woman in White,Wilkie Collins-Camille Cauti,3.99,1593082800,eng,589,700
5898,The Lord of the Rings (The Lord of the Rings  #1-3),J.R.R. Tolkien,4.49,7136587,eng,680,701
5901,The 9/11 Commission Report: Final Report of the National Commission on Terrorist Attacks Upon the United States,National Commission on Terrorist Attacks Upon The United States,3.58,393060411,eng,145,702
5907,The Hobbit or There and Back Again,J.R.R. Tolkien,4.26,618260307,eng,2364968,703
5910,The Annotated Hobbit,J.R.R. Tolkien-Douglas A. Anderson,4.26,7137273,eng,116,704
5911,Poems From The Hobbit,J.R.R. Tolkien,4.32,618009345,eng,165,705
5912,The Hobbit: Or There and Back Again,J.R.R. Tolkien,4.26,1594130051,eng,274,706
5915,The Hobbit,J.R.R. Tolkien,4.26,261103288,eng,3158,707
5918,Ruthless Rhymes for Heartless Homes and More Ruthless Rhymes,Harry Graham-Frank J. Moore-D. Streamer,3.83,486402185,eng,41,708
5931,The Essential Neruda: Selected Poems,Pablo Neruda-Mark Eisner-Lawrence Ferlinghetti-Robert Hass-Stephen Mitchell-Alastair Reid-Forrest Gander-Jack Hirschman-Stephen Kessler-John Felstiner,4.46,872864286,eng,4996,709
5932,Twenty Love Poems and a Song of Despair,Pablo Neruda-W.S. Merwin-Cristina García,4.31,143039962,eng,35376,710
5936,The Poetry of Pablo Neruda,Pablo Neruda-Ilan Stavans,4.45,374529604,eng,15986,712
5937,Love,Pablo Neruda,4.46,786881488,eng,1305,713
5938,Memoirs,Pablo Neruda,4.21,028564811X,eng,1205,714
5942,Anil's Ghost,Michael Ondaatje,3.56,375724370,eng,12507,715
5947,The Collected Works of Billy the Kid,Michael Ondaatje,3.99,747572607,eng,2764,716
5950,Running In The Family,Michael Ondaatje,3.84,330281720,en-GB,123,717
5952,Waiting for My Cats to Die: A Memoir,Stacy Horn,3.67,312287445,eng,173,718
5954,Narcissus and Goldmund,Hermann Hesse-Ursule Molinaro,4.2,374506841,eng,28877,719
5957,Narcissus and Goldmund,Hermann Hesse-Leila Vennewitz,4.2,720608724,eng,174,720
5966,Edward Lear's Book of Nonsense: With Lear's Original Illustrations,Edward Lear-Simcha Shtull,3.66,1888297018,eng,66,721
5969,A Sparrow Falls (Courtney #3),Wilbur Smith,4.17,312940688,eng,4772,722
5970,Providence of a Sparrow: Lessons from a Life Gone to the Birds,Chris Chester,4.32,1400033853,eng,218,723
5974,Sparrow Hawk Red,Ben Mikaelsen,3.77,786811056,eng,1,724
5975,The Fall of a Sparrow,Robert Hellenga,3.69,684850273,eng,799,725
5976,The Bluebird and the Sparrow (Women of the West  #10),Janette Oke,3.82,764202537,en-US,77,726
5981,Journey of the Sparrows,Fran Leeper Buss-Daisy Cubias,3.67,142302090,eng,198,727
5984,Aleutian Sparrow,Karen Hesse-Evon Zerbetz-Kim McGillivray,3.77,1416903275,eng,675,728
5985,An Episode of Sparrows,Rumer Godden,4.2,1590171241,en-GB,851,729
5989,Li Po and Tu Fu: Poems,Li Bai-Du Fu-Arthur Cooper-Shui Chien-Tung,4.11,140442723,eng,359,730
5991,混血王子的背叛 (哈利波特  #6),J.K. Rowling-J.K.羅琳-皇冠編譯組-張定綺-彭倩文-趙丕慧-林靜華,4.56,9573321742,zho,69,731
6003,火盃的考驗 (哈利波特  #4),J.K. Rowling-J.K.羅琳-彭倩文,4.55,9573318318,zho,82,732
6008,Five t'Ang Poets,Wang Wei-Li Bai-Li Ho-Li Shang-yin-David        Young,4.31,093244055X,eng,151,733
6035,Tropic of Cancer,Henry Miller,3.69,7204469,eng,709,734
6038,The End of Obscenity: The Trials of Lady Chatterley  Tropic of Cancer  and Fanny Hill,Charles Rembar,3.86,60970618,eng,9,735
6048,Juniper,Monica Furlong,4.16,394832205,en-US,111,736
6057,The Long Road Back: A Survivor's Guide to Anorexia,Judy Tam Sargent-Sonia Nordenson,3.2,1880823195,en-GB,30,737
6058,The Road Back,Erich Maria Remarque,4.31,1931541744,eng,2938,738
6066,Robinson Crusoe,Daniel Defoe-L.J. Swingle,3.67,1593080115,eng,339,739
6069,Achilles in Vietnam: Combat Trauma and the Undoing of Character,Jonathan Shay,4.24,684813211,en-US,1057,740
6071,Mr. Cruso  Mrs. Barton und Mr. Foe,J.M. Coetzee-Wulf Teichmann,3.44,3596132517,ger,16,741
6076,The Work of Mourning,Jacques Derrida-Pascale-Anne Brault-Michael Naas,4.22,226142817,eng,163,742
6089,Transform Your Life: A step-by-step programme for change,Diana Cooper,4,749919442,eng,6,743
6103,Byzantium: The Early Centuries,John Julius Norwich,4.32,394537785,eng,1240,744
6104,Byzantium (Vol. 3): The Decline and Fall,John Julius Norwich,4.42,140114491,eng,32,745
6105,Byzantium: The Apogee,John Julius Norwich,4.41,140114483,eng,60,746
6106,A Short History of Byzantium,John Julius Norwich,4.09,679772693,eng,1700,747
6107,The Middle Sea: A History of the Mediterranean,John Julius Norwich,3.85,701176083,eng,632,748
6108,Byzantium: The Decline and Fall,John Julius Norwich,4.42,679416501,eng,771,749
6109,A History of Venice,John Julius Norwich,4.21,679721975,eng,1350,750
6110,The Normans in Sicily: The Normans in the South 1016-1130 and the Kingdom in the Sun 1130-1194,John Julius Norwich,4.32,140152121,eng,255,751
6112,Siddhartha,Hermann Hesse-Susan Bernofsky-Tom Robbins,4.01,679643362,eng,841,752
6115,Siddhartha,Hermann Hesse-Joachim Neugroschel-Ralph Freedman,4.01,142437182,eng,1012,753
6129,Siddhartha,Hermann Hesse,4.01,2253008486,fre,563,754
6130,Siddhartha,Hermann Hesse-Hilda Rosner-Donald McCrory,4.01,033035485X,eng,263,755
6138,The Moonstone,Wilkie Collins-Carolyn G. Heilbrun,3.91,375757856,eng,56974,756
6140,The Moonstone,Wilkie Collins,3.91,140620133,en-GB,348,757
6144,The Moonstone,Wilkie Collins-P.D. James,3.91,192100289,eng,74,758
6148,Ride of the Second Horseman: The Birth and Death of War,Robert L. O'Connell,4.23,195119207,eng,12,759
6149,Beloved,Toni Morrison,3.81,1400033411,eng,263625,760
6150,Cry  the Beloved Country,Alan Paton,3.89,074326195X,eng,52887,761
6151,Life of the Beloved: Spiritual Living in a Secular World,Henri J.M. Nouwen,4.29,824519868,eng,6893,762
6152,Come Away My Beloved,Frances J. Roberts,4.58,1593109156,eng,7,763
6155,Israel  My Beloved,Kay Arthur,4.17,736903704,eng,649,764
6156,Beloved Bride: The Letters of Stonewall Jackson to His Wife,Bill Potter-Stephen Lang,4.14,1929241631,eng,135,765
6157,The Search for the Beloved: Journeys in Mythology and Sacred Psychology (Inner Workbook),Jean Houston,4,874778719,en-US,18,766
6159,Reservation Blues,Sherman Alexie,3.98,802141900,eng,10879,767
6162,All the Pretty Horses,Cormac McCarthy,3.98,739412531,eng,663,768
6163,The Border Trilogy: All the Pretty Horses  The Crossing  Cities of the Plain,Cormac McCarthy,4.43,375407936,eng,4468,769
6167,Music & Silence,Rose Tremain,3.95,743418263,eng,2793,770
6173,The Periodic Table,Primo Levi,4.2,140296611,en-GB,98,771
6174,Survival in Auschwitz,Primo Levi-Stuart J. Woolf-Philip Roth,4.31,684826801,eng,27701,772
6175,The Reawakening,Primo Levi-Stuart J. Woolf,4.27,684826356,eng,1204,773
6176,The Drowned and the Saved,Primo Levi,4.39,349100470,eng,3319,774
6178,If This Is a Man & The Truce,Primo Levi-Stuart J. Woolf,4.55,1857152220,eng,94,775
6180,The Monkey's Wrench,Primo Levi-William Weaver-Ruth Feldman-Ruth Tenzer Feldman,3.93,140188924,eng,576,776
6181,If This Is a Man / The Truce,Primo Levi-Stuart J. Woolf-Paul Bailey,4.55,349100136,en-GB,10625,777
